sensor_name,device_id,longName,description,serialNumber,manufacturer,model,citation,companyName,name
buoy,7152,envipope2 2020E2,"light sensors located at 1, 2, 3, 4, 5, 7, 9, 14, 21, 32, and 50m. The chl a sensor between 5 and 7m",300234062321110,The Scottish Association for Marine Science (SAMS),Envipope,https://hdl.handle.net/10013/sensor.c22048fb-2dae-4c3c-a95e-8b6d1312b112,"Alfred Wegener Institute, Helmholtz Centre for Polar and Marine Research",Annekathrin Bartsch
buoy,7095,Pacific Gyre Ice Tracker 2020P170,GPS Tracker from Pacific Gyre: Universal Tracker or Ice Tracker,300534061902360,PacificGyre IT,Surface Velocity Profiler (iSVP),https://hdl.handle.net/10013/sensor.8034384d-1f49-4d25-bf0c-112770b4a8bc,"Alfred Wegener Institute, Helmholtz Centre for Polar and Marine Research",Marcel Nicolaus
buoy,7097,Pacific Gyre Ice Tracker 2020P172,GPS Tracker from Pacific Gyre: Universal Tracker or Ice Tracker,300534061903620,PacificGyre IT,Surface Velocity Profiler (iSVP),https://hdl.handle.net/10013/sensor.6468cedc-b888-4eb0-80e9-9c29107d9033,"Alfred Wegener Institute, Helmholtz Centre for Polar and Marine Research",Marcel Nicolaus
buoy,7098,Pacific Gyre Ice Tracker 2020P173,GPS Tracker from Pacific Gyre: Universal Tracker or Ice Tracker,300534061904360,PacificGyre IT,Surface Velocity Profiler (iSVP),https://hdl.handle.net/10013/sensor.265f6a8f-1333-4d5c-a6cb-daf973bcf73a,"Alfred Wegener Institute, Helmholtz Centre for Polar and Marine Research",Marcel Nicolaus
buoy,7105,Pacific Gyre Ice Tracker 2020P180,GPS Tracker from Pacific Gyre: Universal Tracker or Ice Tracker,300534061907610,PacificGyre IT,Surface Velocity Profiler (iSVP),https://hdl.handle.net/10013/sensor.ccc7d6d4-4ced-44c3-8f48-9e1af791e34b,"Alfred Wegener Institute, Helmholtz Centre for Polar and Marine Research",Marcel Nicolaus
buoy,7389,Snow Buoy 2020S107,"The Snow Buoy determines the distance between four acoustic sounders, mounted on a frame at a height of 1.5 m, and the underlying surface (usually ice and snow). Conversion of the distance data to actual snow height is achieved by calibration to initial in-situ snow depth measurements below the acoustic sounders during deployment. Hourly measurements result in a time series of snow height evolution at the location of the buoy. Negative values of snow height occur if surface ablation continues into the sea ice. Thus, all snow height measurements describe the surface elevation relative to the original snow-ice interface. Differences between single sensors indicate small-scale variability of the snow pack around the buoy. In addition to snow height, geographic position (GPS), barometric pressure, ait temperature and an internal hull temperature are recorded.",300234066081141,MetOcean ICEB-I-TBAS-SH-A (FID4052),Snow Buoy,https://hdl.handle.net/10013/sensor.5844e9c2-dcb3-4d94-91fd-96d0de43936a,"Alfred Wegener Institute, Helmholtz Centre for Polar and Marine Research",Marcel Nicolaus
buoy,7651,Bruncin salinity chain prototype BOS077,"Bruncin surface unit (non-iridium) with 3 Solumetrix BKIN50 conductivity cells mounted on a 45 m cable. Sensor depths: 10, 25 and 45 m.",BOS077,Bruncin,,https://hdl.handle.net/10013/sensor.d62b1cfd-1b01-46a8-98ec-60f2ebb535f3,"Alfred Wegener Institute, Helmholtz Centre for Polar and Marine Research",Mario Hoppmann
buoy,7817,HZG Buoy List1,"The DIRECTIONAL WAVERIDER is a spherical, 0.9m diameter, buoy which measures waveheight and wavedirection.",,,,https://hdl.handle.net/10013/sensor.2cd168e7-0045-4980-b7db-3cbde860a4e5,Helmholtz-Zentrum hereon GmbH,Martina Gehrung
buoy,8825,OpenMet Wavebuoy 2022X5,"OpenMetBuoy-v2021: An Easy-to-Build, Affordable, Customizable, Open-Source Instrument for Oceanographic Measurements of Drift and Waves in Sea Ice and the Open Ocean (https://www.mdpi.com/2076-3263/12/3/110)",300434066016350,,OpenMetBuoy-v2021,https://hdl.handle.net/10013/sensor.da7871c5-2617-458e-903f-e8c1cf33b2d6,"Alfred Wegener Institute, Helmholtz Centre for Polar and Marine Research",Mario Hoppmann
buoy,8831,OpenMet Wavebuoy 2022X11,"OpenMetBuoy-v2021: An Easy-to-Build, Affordable, Customizable, Open-Source Instrument for Oceanographic Measurements of Drift and Waves in Sea Ice and the Open Ocean (https://www.mdpi.com/2076-3263/12/3/110)",300434066017150,,OpenMetBuoy-v2021,https://hdl.handle.net/10013/sensor.55b11775-588c-4759-bf71-f22ed9379d0d,"Alfred Wegener Institute, Helmholtz Centre for Polar and Marine Research",Mario Hoppmann
buoy,8834,OpenMet Wavebuoy 2022X14,"OpenMetBuoy-v2021: An Easy-to-Build, Affordable, Customizable, Open-Source Instrument for Oceanographic Measurements of Drift and Waves in Sea Ice and the Open Ocean (https://www.mdpi.com/2076-3263/12/3/110)",300434066015170,,OpenMetBuoy-v2021,https://hdl.handle.net/10013/sensor.f29e9575-8f14-461b-8474-370e45eee993,"Alfred Wegener Institute, Helmholtz Centre for Polar and Marine Research",Mario Hoppmann
buoy,8772,Southtek Offshore Nomad-T V3 2022P10003,"Offshore Nomad-T V3 manufactured by Southtek Sensing Technologies is a simple and affordable GPS drifter designed for open ocean operation under global Iridium bidirectional communication. This particular model is also equipped with a sea surface temperature sensor.
",300534062075100,Southtek,Offshore Nomad-T V3,https://hdl.handle.net/10013/sensor.aaa9bd4f-46ca-456d-9868-006a84511891,"Alfred Wegener Institute, Helmholtz Centre for Polar and Marine Research",Mario Hoppmann
buoy,8776,Southtek Offshore Nomad-T V3 2022P10007,"Offshore Nomad-T V3 manufactured by Southtek Sensing Technologies is a simple and affordable GPS drifter designed for open ocean operation under global Iridium bidirectional communication. This particular model is also equipped with a sea surface temperature sensor.
",300534062074080,Southtek,Offshore Nomad-T V3,https://hdl.handle.net/10013/sensor.d3f47f7c-989b-41f9-b170-d71de2f43536,"Alfred Wegener Institute, Helmholtz Centre for Polar and Marine Research",Mario Hoppmann
buoy,8778,Southtek Offshore Nomad-T V3 2022P10009,"Offshore Nomad-T V3 manufactured by Southtek Sensing Technologies is a simple and affordable GPS drifter designed for open ocean operation under global Iridium bidirectional communication. This particular model is also equipped with a sea surface temperature sensor.
",300534062072110,Southtek,Offshore Nomad-T V3,https://hdl.handle.net/10013/sensor.79903b08-7358-456c-b7be-da97c60104a9,"Alfred Wegener Institute, Helmholtz Centre for Polar and Marine Research",Mario Hoppmann
buoy,8785,Southtek Offshore Nomad-T V3 2022P10016,"Offshore Nomad-T V3 manufactured by Southtek Sensing Technologies is a simple and affordable GPS drifter designed for open ocean operation under global Iridium bidirectional communication. This particular model is also equipped with a sea surface temperature sensor.
",300534062172050,Southtek,Offshore Nomad-T V3,https://hdl.handle.net/10013/sensor.061f591b-77f7-494d-a276-bed12c299edc,"Alfred Wegener Institute, Helmholtz Centre for Polar and Marine Research",Mario Hoppmann
buoy,8789,Southtek Offshore Nomad-T V3 2022P10021,"Offshore Nomad-T V3 manufactured by Southtek Sensing Technologies is a simple and affordable GPS drifter designed for open ocean operation under global Iridium bidirectional communication. This particular model is also equipped with a sea surface temperature sensor.
",300534062172030,Southtek,Offshore Nomad-T V3,https://hdl.handle.net/10013/sensor.9e8c6603-cde9-494e-8431-573f9a8542bd,"Alfred Wegener Institute, Helmholtz Centre for Polar and Marine Research",Mario Hoppmann
buoy,8791,Southtek Offshore Nomad-T V3 2022P10023,"Offshore Nomad-T V3 manufactured by Southtek Sensing Technologies is a simple and affordable GPS drifter designed for open ocean operation under global Iridium bidirectional communication. This particular model is also equipped with a sea surface temperature sensor.
",300534062176020,Southtek,Offshore Nomad-T V3,https://hdl.handle.net/10013/sensor.48e38559-31ea-43b3-b877-05d582676d7f,"Alfred Wegener Institute, Helmholtz Centre for Polar and Marine Research",Mario Hoppmann
buoy,8794,Southtek Offshore Nomad-T V3 2022P10026,"Offshore Nomad-T V3 manufactured by Southtek Sensing Technologies is a simple and affordable GPS drifter designed for open ocean operation under global Iridium bidirectional communication. This particular model is also equipped with a sea surface temperature sensor.
",300534062075960,Southtek,Offshore Nomad-T V3,https://hdl.handle.net/10013/sensor.58e3acd3-4440-47de-9c9c-b0a469ad96da,"Alfred Wegener Institute, Helmholtz Centre for Polar and Marine Research",Mario Hoppmann
buoy,8822,OpenMet Wavebuoy 2022X2,"OpenMetBuoy-v2021: An Easy-to-Build, Affordable, Customizable, Open-Source Instrument for Oceanographic Measurements of Drift and Waves in Sea Ice and the Open Ocean (https://www.mdpi.com/2076-3263/12/3/110)",300434066014410,,OpenMetBuoy-v2021,https://hdl.handle.net/10013/sensor.17a9177a-bbc6-47fd-b374-1deaf93d7e5f,"Alfred Wegener Institute, Helmholtz Centre for Polar and Marine Research",Mario Hoppmann
buoy,8823,OpenMet Wavebuoy 2022X3,"OpenMetBuoy-v2021: An Easy-to-Build, Affordable, Customizable, Open-Source Instrument for Oceanographic Measurements of Drift and Waves in Sea Ice and the Open Ocean (https://www.mdpi.com/2076-3263/12/3/110)",300434066017380,,OpenMetBuoy-v2021,https://hdl.handle.net/10013/sensor.7ec0368b-bee4-4846-9ad1-db0b1fba18e7,"Alfred Wegener Institute, Helmholtz Centre for Polar and Marine Research",Mario Hoppmann
buoy,1642,Snow Buoy 2018S61,"The Snow Buoy determines the distance between four acoustic sounders, mounted on a frame at a height of 1.5 m, and the underlying surface (usually ice and snow). Conversion of the distance data to actual snow height is achieved by calibration to initial in-situ snow depth measurements below the acoustic sounders during deployment. Hourly measurements result in a time series of snow height evolution at the location of the buoy. Negative values of snow height occur if surface ablation continues into the sea ice. Thus, all snow height measurements describe the surface elevation relative to the original snow-ice interface. Differences between single sensors indicate small-scale variability of the snow pack around the buoy. In addition to snow height, geographic position (GPS), barometric pressure, ait temperature and an internal hull temperature are recorded. 
",300234065267070,MetOcean ICEB-I-TBAS-SH (FID4052),Snow Buoy,https://hdl.handle.net/10013/sensor.76c86ab9-e160-431f-8d32-633cb153e45d,, 
buoy,1643,Snow Buoy 2018S62,"The Snow Buoy determines the distance between four acoustic sounders, mounted on a frame at a height of 1.5 m, and the underlying surface (usually ice and snow). Conversion of the distance data to actual snow height is achieved by calibration to initial in-situ snow depth measurements below the acoustic sounders during deployment. Hourly measurements result in a time series of snow height evolution at the location of the buoy. Negative values of snow height occur if surface ablation continues into the sea ice. Thus, all snow height measurements describe the surface elevation relative to the original snow-ice interface. Differences between single sensors indicate small-scale variability of the snow pack around the buoy. In addition to snow height, geographic position (GPS), barometric pressure, ait temperature and an internal hull temperature are recorded. 
",300234065061680,MetOcean ICEB-I-TBAS-SH (FID4052),Snow Buoy,https://hdl.handle.net/10013/sensor.157e6208-0e63-4667-9f05-e24e24675e65,, 
